series,race,strategy,class,pace_rank,seed,focal,class_pos,overall_pos,laps,race_time_s,stops,pit_time_s,traffic_time_s,caution_laps,d_class_pos,d_laps,d_race_time_s,d_stops,d_pit_time_s
imsa,Daytona 24 2026,splash_and_dash,GTP,5,212647,GTP-02,1,1,731,86339.14859804448,25,1480.565394228324,723.2,218,0,0,38.52966688552988,2,31.564587371402013
imsa,Daytona 24 2026,lap_down,GTP,5,212647,GTP-02,1,1,731,86321.48440826457,23,1542.644823216415,680.0,220,0,0,56.19385666544258,0,-30.514841616688955
imsa,Daytona 24 2026,agent,GTP,5,212647,GTP-02,11,60,587,86335.33145317675,563,25376.73204198591,9.600000000000001,240,-10,-144,42.346811753261136,540,-23864.602060386183
imsa,Daytona 24 2026,fuel_window,GTP,5,735163,GTP-04,3,3,750,86405.47441483338,25,1890.074588636401,834.4000000000001,184,0,0,0.0,0,0.0
imsa,Daytona 24 2026,caution_gambler,GTP,5,735163,GTP-04,9,9,750,86427.76585345679,30,1994.7257176611206,842.4000000000001,187,-6,0,-22.291438623404247,5,-104.6511290247197
imsa,Daytona 24 2026,track_position,GTP,5,735163,GTP-04,9,9,749,86397.85205701523,25,1909.383631136401,897.6,185,-6,-1,7.622357818152523,0,-19.309042500000032
imsa,Daytona 24 2026,splash_and_dash,GTP,5,735163,GTP-04,3,3,750,86405.47441483338,25,1890.074588636401,834.4000000000001,184,0,0,0.0,0,0.0
imsa,Daytona 24 2026,lap_down,GTP,5,735163,GTP-04,7,7,749,86400.6155091511,25,1898.3370626364008,784.0,186,-4,-1,4.858905682282057,0,-8.262473999999884
imsa,Daytona 24 2026,agent,GTP,5,735163,GTP-04,11,60,582,86272.26817422661,546,26001.157173966327,13.600000000000001,201,-8,-168,133.20624060677073,521,-24111.082585329925
imsa,Daytona 24 2026,fuel_window,GTP,5,534291,GTP-04,8,8,698,86312.08541916913,23,1638.1064842953335,536.0,279,0,0,0.0,0,0.0
imsa,Daytona 24 2026,caution_gambler,GTP,5,534291,GTP-04,7,7,699,86382.40458101724,30,1779.2347752651108,648.0,277,1,1,-70.31916184810689,7,-141.12829096977725
imsa,Daytona 24 2026,track_position,GTP,5,534291,GTP-04,5,5,698,86306.36714442873,22,1577.6613037603042,596.0,278,3,0,5.718274740400375,-1,60.445180535029294
imsa,Daytona 24 2026,splash_and_dash,GTP,5,534291,GTP-04,7,7,698,86303.5773717127,24,1630.9014109371963,534.4000000000001,279,1,0,8.508047456431086,1,7.20507335813727
imsa,Daytona 24 2026,lap_down,GTP,5,534291,GTP-04,2,2,699,86341.68554665461,22,1563.2019742603043,592.8000000000001,280,6,1,-29.60012748547888,-1,74.90451003502926
imsa,Daytona 24 2026,agent,GTP,5,534291,GTP-04,11,60,583,86295.75980963382,471,20943.607052815543,9.600000000000001,298,-3,-115,16.32560953531356,448,-19305.50056852021
imsa,Daytona 24 2026,fuel_window,GTP,5,372144,GTP-07,5,5,769,86355.67201582971,27,2122.52817356014,919.2,147,0,0,0.0,0,0.0
imsa,Daytona 24 2026,caution_gambler,GTP,5,372144,GTP-07,4,4,769,86308.12278369282,30,2101.294297878094,861.6,142,1,0,47.549232136894716,3,21.233875682046346
imsa,Daytona 24 2026,track_position,GTP,5,372144,GTP-07,5,5,769,86374.09070291075,25,2003.734515797918,967.2,147,0,0,-18.418687081037206,-2,118.79365776222221
imsa,Daytona 24 2026,splash_and_dash,GTP,5,372144,GTP-07,5,5,769,86331.95939706132,28,2089.820518021036,927.2,147,0,0,23.712618768389802,1,32.70765553910405
imsa,Daytona 24 2026,lap_down,GTP,5,372144,GTP-07,5,5,769,86374.00292491366,27,2121.27084056014,924.0000000000001,148,0,0,-18.330909083946608,0,1.257333000000017
imsa,Daytona 24 2026,agent,GTP,5,372144,GTP-07,11,60,578,86304.93963195376,557,26662.577064534766,13.600000000000001,152,-6,-191,50.73238387594756,530,-24540.048890974627
imsa,Daytona 24 2026,fuel_window,GTP,5,683529,GTP-04,2,2,756,86383.97184241492,26,1998.9861887379166,856.0,170,0,0,0.0,0,0.0
imsa,Daytona 24 2026,caution_gambler,GTP,5,683529,GTP-04,2,2,757,86379.07601397362,30,2020.3447811935778,804.8000000000001,169,0,1,4.895828441294725,4,-21.35859245566121
imsa,Daytona 24 2026,track_position,GTP,5,683529,GTP-04,4,4,756,86322.75639460483,25,1979.5157949630209,829.6,171,-2,0,61.21544781008561,-1,19.470393774895683
imsa,Daytona 24 2026,splash_and_dash,GTP,5,683529,GTP-04,5,5,755,86303.01275452635,28,2019.7764113487972,852.0,170,-3,-1,80.95908788856468,2,-20.79022261088062
imsa,Daytona 24 2026,lap_down,GTP,5,683529,GTP-04,8,8,756,86360.43347990267,26,2001.7702832379166,837.6,170,-6,0,23.53836251224857,0,-2.7840945000000374
imsa,Daytona 24 2026,agent,GTP,5,683529,GTP-04,11,60,575,86351.94499883962,536,26285.330831614254,12.0,180,-9,-181,32.02684357529506,510,-24286.34464287634
imsa,Daytona 24 2026,fuel_window,GTP,5,838836,GTP-05,11,11,759,86433.08813907373,25,2083.9455070848735,837.6,167,0,0,0.0,0,0.0
imsa,Daytona 24 2026,caution_gambler,GTP,5,838836,GTP-05,4,4,759,86372.59150772453,30,2208.9444928575967,860.0,164,7,0,60.49663134920411,5,-124.99898577272324
imsa,Daytona 24 2026,track_position,GTP,5,838836,GTP-05,11,11,759,86410.07019501302,25,2087.0888395848738,798.4000000000001,168,0,0,23.017944060717127,0,-3.1433325000002696
imsa,Daytona 24 2026,splash_and_dash,GTP,5,838836,GTP-05,5,5,759,86378.46507799237,25,2047.8502368509494,837.6,167,6,0,54.62306108136545,0,36.09527023392411
imsa,Daytona 24 2026,lap_down,GTP,5,838836,GTP-05,3,3,760,86379.44079716162,25,2053.1491628507,813.6,166,8,1,53.647341912117554,0,30.796344234173375
imsa,Daytona 24 2026,agent,GTP,5,838836,GTP-05,11,60,579,86398.73969236224,521,25442.18445984561,10.4,178,0,-180,34.348446711490396,496,-23358.238952760734
imsa,Daytona 24 2026,fuel_window,GTP,5,751308,GTP-10,5,5,776,86354.84252853664,26,2099.8350321554703,947.2,126,0,0,0.0,0,0.0
imsa,Daytona 24 2026,caution_gambler,GTP,5,751308,GTP-10,4,4,779,86374.06185610381,30,1996.281997366917,915.2,126,1,3,-19.219327567174332,4,103.5530347885533
imsa,Daytona 24 2026,track_position,GTP,5,751308,GTP-10,9,9,777,86387.97908321954,26,2089.4690846094754,959.2,128,-4,1,-33.13655468290381,0,10.365947545994914
imsa,Daytona 24 2026,splash_and_dash,GTP,5,751308,GTP-10,5,5,776,86333.3781572873,27,2089.3748938345507,936.0000000000001,126,0,0,21.46437124934164,1,10.460138320919668
imsa,Daytona 24 2026,lap_down,GTP,5,751308,GTP-10,5,5,776,86344.89165092638,26,2106.5707446554707,930.4000000000001,126,0,0,9.95087761025934,0,-6.735712500000318
imsa,Daytona 24 2026,agent,GTP,5,751308,GTP-10,11,60,580,86391.35526032801,546,26782.695535648658,14.4,137,-6,-196,-36.51273179137206,520,-24682.860503493186
imsa,Daytona 24 2026,fuel_window,GTP,5,12232,GTP-07,8,8,736,86417.98513912527,25,1921.405456412123,716.0,211,0,0,0.0,0,0.0
imsa,Daytona 24 2026,caution_gambler,GTP,5,12232,GTP-07,3,3,735,86326.25141462129,31,2043.0545007891892,746.4000000000001,211,5,-1,91.73372450398165,6,-121.64904437706628
imsa,Daytona 24 2026,track_position,GTP,5,12232,GTP-07,4,4,735,86348.06274813406,23,1814.1718396947251,669.6,210,4,-1,69.9223909912107,-2,107.23361671739781
imsa,Daytona 24 2026,splash_and_dash,GTP,5,12232,GTP-07,1,1,736,86388.62584936654,25,1883.3051116265578,716.0,211,7,0,29.35928975873685,0,38.100344785565085
imsa,Daytona 24 2026,lap_down,GTP,5,12232,GTP-07,11,11,736,86404.68146518822,25,1928.6800259121228,726.4000000000001,210,-3,0,13.303673937058193,0,-7.2745694999998705
imsa,Daytona 24 2026,agent,GTP,5,12232,GTP-07,11,60,586,86272.82746498856,566,25840.50116939779,10.4,230,-3,-150,145.1576741367171,541,-23919.09571298567
imsa,Daytona 24 2026,fuel_window,GTP,5,72893,GTP-02,4,4,715,86331.36282727712,23,1819.304073342491,683.2,252,0,0,0.0,0,0.0
imsa,Daytona 24 2026,caution_gambler,GTP,5,72893,GTP-02,5,5,715,86376.73319150727,28,1873.5113979574091,639.2,252,-1,0,-45.370364230155246,5,-54.20732461491821
imsa,Daytona 24 2026,track_position,GTP,5,72893,GTP-02,5,5,715,86352.67548570699,23,1831.1589273424909,620.8000000000001,250,-1,0,-21.31265842987341,0,-11.854853999999932
imsa,Daytona 24 2026,splash_and_dash,GTP,5,72893,GTP-02,3,3,715,86345.34670649684,23,1800.3115360683028,677.6,251,1,0,-13.983879219726077,0,18.99253727418818
imsa,Daytona 24 2026,lap_down,GTP,5,72893,GTP-02,1,1,715,86300.54545296224,23,1821.7289298424907,696.0,250,3,0,30.81737431488,0,-2.4248564999998052
