series,race,strategy,class,pace_rank,seed,focal,class_pos,overall_pos,laps,race_time_s,stops,pit_time_s,traffic_time_s,caution_laps,d_class_pos,d_laps,d_race_time_s,d_stops,d_pit_time_s
wec,Le Mans 24 2026,caution_gambler,HYPERCAR,5,154210,HYPERCAR-06,2,2,389,86181.71336776267,39,2812.346252490201,471.20000000000005,23,1,0,39.46359032347391,2,-33.67186666905491
wec,Le Mans 24 2026,track_position,HYPERCAR,5,154210,HYPERCAR-06,6,6,389,86274.8304035967,37,2779.7009258211465,450.40000000000003,22,-3,0,-53.6534455105575,0,-1.0265400000002955
wec,Le Mans 24 2026,splash_and_dash,HYPERCAR,5,154210,HYPERCAR-06,1,1,389,86199.03100858329,37,2751.7277108211465,464.00000000000006,22,2,0,22.14594950285391,0,26.946674999999686
wec,Le Mans 24 2026,lap_down,HYPERCAR,5,154210,HYPERCAR-06,3,3,389,86221.17695808614,37,2778.674385821146,464.00000000000006,22,0,0,0.0,0,0.0
wec,Le Mans 24 2026,agent,HYPERCAR,5,154210,HYPERCAR-06,18,18,386,86406.20951403954,81,3837.558441778332,468.8,24,-15,-3,-185.03255595339579,44,-1058.8840559571859
wec,Le Mans 24 2026,fuel_window,HYPERCAR,5,838952,HYPERCAR-15,7,7,388,86336.68496299321,37,2571.147108521578,568.8000000000001,20,0,0,0.0,0,0.0
wec,Le Mans 24 2026,caution_gambler,HYPERCAR,5,838952,HYPERCAR-15,3,3,388,86291.45872611724,38,2575.2686500878362,540.0,20,4,0,45.226236875969335,1,-4.121541566258202
wec,Le Mans 24 2026,track_position,HYPERCAR,5,838952,HYPERCAR-15,16,16,387,86326.64067663437,36,2518.8179181580726,626.4000000000001,21,-9,-1,10.0442863588396,-1,52.329190363505404
wec,Le Mans 24 2026,splash_and_dash,HYPERCAR,5,838952,HYPERCAR-15,7,7,388,86324.66965393996,38,2558.6706822079423,572.8000000000001,20,0,0,12.015309053254896,1,12.476426313635784
wec,Le Mans 24 2026,lap_down,HYPERCAR,5,838952,HYPERCAR-15,8,8,388,86345.63307825856,37,2571.147108521578,529.6,21,-1,0,-8.948115265346132,0,0.0
wec,Le Mans 24 2026,agent,HYPERCAR,5,838952,HYPERCAR-15,9,9,388,86353.59689154064,55,2852.4936341178345,524.0,20,-2,0,-16.911928547429852,18,-281.34652559625647
wec,Le Mans 24 2026,fuel_window,HYPERCAR,5,486540,HYPERCAR-16,9,9,380,86178.91302235385,35,2420.3255794392644,518.4000000000001,35,0,0,0.0,0,0.0
wec,Le Mans 24 2026,caution_gambler,HYPERCAR,5,486540,HYPERCAR-16,6,6,381,86370.4396277097,36,2468.430637136746,521.6,36,3,1,-191.52660535584437,1,-48.1050576974817
wec,Le Mans 24 2026,track_position,HYPERCAR,5,486540,HYPERCAR-16,7,7,380,86254.67189092841,35,2398.4602774392642,495.20000000000005,35,2,0,-75.75886857455771,0,21.865302000000156
wec,Le Mans 24 2026,splash_and_dash,HYPERCAR,5,486540,HYPERCAR-16,7,7,381,86325.18034810731,35,2390.48498205755,523.2,35,2,1,-146.2673257534625,0,29.84059738171436
wec,Le Mans 24 2026,lap_down,HYPERCAR,5,486540,HYPERCAR-16,9,9,380,86178.91302235385,35,2420.3255794392644,518.4000000000001,35,0,0,0.0,0,0.0
wec,Le Mans 24 2026,agent,HYPERCAR,5,486540,HYPERCAR-16,10,10,380,86235.78004671936,57,3075.8622111334194,565.6,35,-1,0,-56.86702436550695,22,-655.536631694155
wec,Le Mans 24 2026,fuel_window,HYPERCAR,5,432241,HYPERCAR-14,5,5,388,86332.72365452412,37,2673.473067801962,447.20000000000005,23,0,0,0.0,0,0.0
wec,Le Mans 24 2026,caution_gambler,HYPERCAR,5,432241,HYPERCAR-14,11,11,387,86187.6215508359,38,2711.678982276631,471.20000000000005,23,-6,-1,145.10210368821572,1,-38.205914474669044
wec,Le Mans 24 2026,track_position,HYPERCAR,5,432241,HYPERCAR-14,11,11,387,86204.02476643909,36,2655.390496936994,495.20000000000005,23,-6,-1,128.69888808502583,-1,18.082570864967693
wec,Le Mans 24 2026,splash_and_dash,HYPERCAR,5,432241,HYPERCAR-14,4,4,388,86320.26772729048,38,2665.9865819381594,444.0,23,1,0,12.455927233633702,1,7.4864858638025
wec,Le Mans 24 2026,lap_down,HYPERCAR,5,432241,HYPERCAR-14,5,5,388,86332.72365452412,37,2673.473067801962,447.20000000000005,23,0,0,0.0,0,0.0
wec,Le Mans 24 2026,agent,HYPERCAR,5,432241,HYPERCAR-14,12,12,387,86319.59638878344,66,3396.7581544028294,451.20000000000005,24,-7,-1,13.127265740680741,29,-723.2850866008675
wec,Le Mans 24 2026,fuel_window,HYPERCAR,5,552122,HYPERCAR-07,12,12,382,86295.90532784395,35,2629.0557078844004,482.40000000000003,36,0,0,0.0,0,0.0
wec,Le Mans 24 2026,caution_gambler,HYPERCAR,5,552122,HYPERCAR-07,9,9,382,86235.22404772947,36,2632.3184981796244,504.8,35,3,0,60.68128011448425,1,-3.262790295224022
wec,Le Mans 24 2026,track_position,HYPERCAR,5,552122,HYPERCAR-07,13,13,382,86320.30586922479,35,2675.9685858844005,500.8,35,-1,0,-24.4005413808336,0,-46.91287800000009
wec,Le Mans 24 2026,splash_and_dash,HYPERCAR,5,552122,HYPERCAR-07,9,9,382,86219.60739210744,35,2567.513458903027,464.00000000000006,36,3,0,76.29793573651114,0,61.54224898137318
wec,Le Mans 24 2026,lap_down,HYPERCAR,5,552122,HYPERCAR-07,13,13,382,86349.4947840889,35,2675.9685858844005,497.6,35,-1,0,-53.58945624495391,0,-46.91287800000009
wec,Le Mans 24 2026,agent,HYPERCAR,5,552122,HYPERCAR-07,16,16,380,86192.69159676229,64,3144.608960132352,544.0,34,-4,-2,103.21373108166154,29,-515.5532522479516
wec,Le Mans 24 2026,fuel_window,HYPERCAR,5,999870,HYPERCAR-11,14,14,393,86371.34315494636,38,2738.950733672895,528.8000000000001,14,0,0,0.0,0,0.0
wec,Le Mans 24 2026,caution_gambler,HYPERCAR,5,999870,HYPERCAR-11,14,14,393,86371.34315494636,38,2738.950733672895,528.8000000000001,14,0,0,0.0,0,0.0
wec,Le Mans 24 2026,track_position,HYPERCAR,5,999870,HYPERCAR-11,9,9,393,86250.6550761126,38,2742.5436236728947,545.6,13,5,0,120.68807883375848,0,-3.5928899999998976
wec,Le Mans 24 2026,splash_and_dash,HYPERCAR,5,999870,HYPERCAR-11,14,14,393,86375.64672667522,39,2737.5985451427055,536.0,14,0,0,-4.303571728858515,1,1.3521885301893235
wec,Le Mans 24 2026,lap_down,HYPERCAR,5,999870,HYPERCAR-11,9,9,393,86250.67116194323,38,2742.5436236728947,541.6,13,5,0,120.67199300312495,0,-3.5928899999998976
wec,Le Mans 24 2026,agent,HYPERCAR,5,999870,HYPERCAR-11,18,37,360,86238.61265149414,232,10160.819065527408,209.60000000000002,12,-4,-33,132.73050345221418,194,-7421.868331854514
wec,Le Mans 24 2026,fuel_window,HYPERCAR,5,22006,HYPERCAR-09,10,10,381,86252.8705148922,35,2580.468507712367,539.2,39,0,0,0.0,0,0.0
wec,Le Mans 24 2026,caution_gambler,HYPERCAR,5,22006,HYPERCAR-09,11,11,381,86275.63906079733,36,2620.3829769819345,546.4000000000001,39,-1,0,-22.76854590512812,1,-39.914469269567235
wec,Le Mans 24 2026,track_position,HYPERCAR,5,22006,HYPERCAR-09,12,12,381,86246.75414605394,34,2541.5206036491,555.2,38,-2,0,6.116368838265771,-1,38.94790406326729
