multiplier,pit_transit_frac,series,race,strategy,class,pace_rank,seed,focal,class_pos,overall_pos,laps,race_time_s,stops,pit_time_s,traffic_time_s,caution_laps,d_class_pos,d_laps,d_race_time_s,d_stops,d_pit_time_s
1.4,0.35,imsa,Daytona 24 2026,agent,GTP,5,325700,GTP-10,10,10,818,86429.81593141286,40,3012.7437206207724,1140.8000000000002,50,-2,0,-81.44925533101195,10,-309.03983085905065
1.4,0.35,imsa,Daytona 24 2026,fuel_window,GTP,5,249170,GTP-11,7,7,759,86326.5861652903,26,2114.796784170425,950.4000000000001,162,0,0,0.0,0,0.0
1.4,0.35,imsa,Daytona 24 2026,caution_gambler,GTP,5,249170,GTP-11,1,1,760,86322.99924362413,28,2125.1761141395355,1018.4000000000001,161,6,1,3.586921666166745,2,-10.379329969110586
1.4,0.35,imsa,Daytona 24 2026,track_position,GTP,5,249170,GTP-11,2,2,759,86367.1012387791,25,2046.6900925302816,971.2,162,5,0,-40.515073488801136,-1,68.10669164014325
1.4,0.35,imsa,Daytona 24 2026,splash_and_dash,GTP,5,249170,GTP-11,3,3,759,86289.96854549447,28,2156.4635842118128,924.0000000000001,162,4,0,36.61761979582661,2,-41.66680004138789
1.4,0.35,imsa,Daytona 24 2026,lap_down,GTP,5,249170,GTP-11,1,1,760,86357.63467014988,25,2035.4818669302815,928.8000000000001,161,6,1,-31.04850485958741,-1,79.31491724014336
1.4,0.35,imsa,Daytona 24 2026,agent,GTP,5,249170,GTP-11,2,2,760,86376.71923722683,59,3336.330120048552,1011.2,165,5,1,-50.133071936536,33,-1221.5333358781272
1.4,0.35,imsa,Daytona 24 2026,fuel_window,GTP,5,306604,GTP-03,9,9,703,86313.56085198016,23,1721.3422215903456,592.0,272,0,0,0.0,0,0.0
1.4,0.35,imsa,Daytona 24 2026,caution_gambler,GTP,5,306604,GTP-03,9,9,704,86433.09608190665,29,2006.13129744488,612.8000000000001,271,0,1,-119.53522992649232,6,-284.7890758545343
1.4,0.35,imsa,Daytona 24 2026,track_position,GTP,5,306604,GTP-03,3,3,703,86412.89772153331,22,1691.8591251139717,613.6,263,6,0,-99.33686955315352,-1,29.48309647637393
1.4,0.35,imsa,Daytona 24 2026,splash_and_dash,GTP,5,306604,GTP-03,9,9,703,86313.5608464546,23,1719.2452292439564,591.2,272,0,0,5.525565939024091e-06,0,2.096992346389243
1.4,0.35,imsa,Daytona 24 2026,lap_down,GTP,5,306604,GTP-03,9,9,703,86324.1301258631,23,1722.3540752903457,620.8000000000001,272,0,0,-10.569273882938433,0,-1.0118537000000742
1.4,0.35,imsa,Daytona 24 2026,agent,GTP,5,306604,GTP-03,11,11,701,86297.87643428994,71,3576.211685743469,564.0,263,-2,-2,15.6844176902232,48,-1854.8694641531233
1.4,0.35,imsa,Daytona 24 2026,fuel_window,GTP,5,483288,GTP-11,10,10,759,86352.79950558512,24,1997.3682761749699,840.0000000000001,167,0,0,0.0,0,0.0
1.4,0.35,imsa,Daytona 24 2026,caution_gambler,GTP,5,483288,GTP-11,7,7,759,86319.06517346152,31,2306.085577508915,912.8000000000001,168,3,0,33.73433212359669,7,-308.717301333945
1.4,0.35,imsa,Daytona 24 2026,track_position,GTP,5,483288,GTP-11,1,1,760,86357.47484514605,24,1982.81314987497,888.8000000000001,167,9,1,-4.675339560926659,0,14.555126299999984
1.4,0.35,imsa,Daytona 24 2026,splash_and_dash,GTP,5,483288,GTP-11,10,10,759,86352.79950558512,24,1997.3682761749699,840.0000000000001,167,0,0,0.0,0,0.0
1.4,0.35,imsa,Daytona 24 2026,lap_down,GTP,5,483288,GTP-11,6,6,759,86313.09793005227,24,1976.1971833749699,808.0,169,4,0,39.70157553284662,0,21.171092799999997
1.4,0.35,imsa,Daytona 24 2026,agent,GTP,5,483288,GTP-11,4,4,759,86283.01963725996,51,3049.4945578509137,939.2,169,6,0,69.77986832516035,27,-1052.1262816759438
1.4,0.35,imsa,Daytona 24 2026,fuel_window,GTP,5,271636,GTP-10,4,4,743,86326.2608038975,25,2026.9933076711488,802.4000000000001,193,0,0,0.0,0,0.0
1.4,0.35,imsa,Daytona 24 2026,caution_gambler,GTP,5,271636,GTP-10,4,4,744,86343.2612810065,29,2140.1659069434404,836.8000000000001,194,0,1,-17.00047710900253,4,-113.17259927229156
1.4,0.35,imsa,Daytona 24 2026,track_position,GTP,5,271636,GTP-10,5,5,744,86382.59040274836,25,2051.822640771149,801.6,193,-1,1,-56.32959885086166,0,-24.829333100000213
1.4,0.35,imsa,Daytona 24 2026,splash_and_dash,GTP,5,271636,GTP-10,10,10,743,86378.59534534901,27,2072.7490137648056,808.0,193,-6,0,-52.334541451506084,2,-45.75570609365673
1.4,0.35,imsa,Daytona 24 2026,lap_down,GTP,5,271636,GTP-10,4,4,744,86379.48394947486,25,2031.8969063711488,776.0,196,0,1,-53.22314557735808,0,-4.903598699999975
1.4,0.35,imsa,Daytona 24 2026,agent,GTP,5,271636,GTP-10,11,11,743,86322.36812858029,58,3193.9077147431567,817.6,192,-7,0,3.8926753172127064,33,-1166.9144070720079
1.4,0.35,imsa,Daytona 24 2026,fuel_window,GTP,5,7803,GTP-05,7,7,767,86325.65716975108,27,2188.325051472005,886.4000000000001,150,0,0,0.0,0,0.0
1.4,0.35,imsa,Daytona 24 2026,caution_gambler,GTP,5,7803,GTP-05,5,5,767,86331.02369620826,28,2184.6822650399254,994.4000000000001,150,2,0,-5.366526457175496,1,3.642786432079447
1.4,0.35,imsa,Daytona 24 2026,track_position,GTP,5,7803,GTP-05,3,3,767,86398.83768961113,25,2112.173722701817,902.4000000000001,150,4,0,-73.18051986004866,-2,76.15132877018777
1.4,0.35,imsa,Daytona 24 2026,splash_and_dash,GTP,5,7803,GTP-05,6,6,767,86301.31160529464,27,2181.8949859962727,888.8000000000001,150,1,0,24.345564456438296,0,6.430065475732135
1.4,0.35,imsa,Daytona 24 2026,lap_down,GTP,5,7803,GTP-05,8,8,767,86321.21083483842,26,2148.434152882931,872.0000000000001,149,-1,0,4.44633491265995,-1,39.89089858907391
1.4,0.35,imsa,Daytona 24 2026,agent,GTP,5,7803,GTP-05,1,1,768,86354.26436283354,44,2667.869011509706,928.0000000000001,148,6,1,-28.607193082454614,17,-479.54396003770125
1.4,0.35,imsa,Daytona 24 2026,fuel_window,GTP,5,772919,GTP-10,11,11,732,86380.90225906996,24,2026.0874008096553,743.2,217,0,0,0.0,0,0.0
1.4,0.35,imsa,Daytona 24 2026,caution_gambler,GTP,5,772919,GTP-10,2,2,732,86356.9400121354,28,2218.6038049460826,676.8000000000001,217,9,0,23.962246934563154,4,-192.51640413642735
1.4,0.35,imsa,Daytona 24 2026,track_position,GTP,5,772919,GTP-10,3,3,732,86381.29223360778,24,2021.5610020096553,755.2,216,8,0,-0.3899745378148509,0,4.5263987999999244
1.4,0.35,imsa,Daytona 24 2026,splash_and_dash,GTP,5,772919,GTP-10,10,10,732,86372.32689848894,24,2023.0674346293924,744.0,217,1,0,8.575360581016866,0,3.019966180262827
1.4,0.35,imsa,Daytona 24 2026,lap_down,GTP,5,772919,GTP-10,8,8,732,86387.76188026734,24,2027.5662639096552,691.2,217,3,0,-6.8596211973781465,0,-1.4788630999998986
1.4,0.35,imsa,Daytona 24 2026,agent,GTP,5,772919,GTP-10,2,2,733,86375.63756813167,63,3442.02443842104,764.8000000000001,212,9,1,5.264690938289277,39,-1415.9370376113848
1.4,0.35,imsa,Daytona 24 2026,fuel_window,GTP,5,702733,GTP-01,5,5,698,86326.44412632051,22,1699.4649123595693,567.2,283,0,0,0.0,0,0.0
1.4,0.35,imsa,Daytona 24 2026,caution_gambler,GTP,5,702733,GTP-01,4,4,698,86314.48733481056,26,1780.842338878147,578.4000000000001,280,1,0,11.956791509946925,4,-81.37742651857775
1.4,0.35,imsa,Daytona 24 2026,track_position,GTP,5,702733,GTP-01,8,8,698,86340.57726387879,22,1670.5103295595693,530.4000000000001,280,-3,0,-14.133137558281305,0,28.954582800000026
1.4,0.35,imsa,Daytona 24 2026,splash_and_dash,GTP,5,702733,GTP-01,5,5,698,86324.30334892562,22,1699.4649123595693,564.8000000000001,283,0,0,2.1407773948885733,0,0.0
1.4,0.35,imsa,Daytona 24 2026,lap_down,GTP,5,702733,GTP-01,9,9,698,86356.6193167152,22,1681.7185551595694,556.8000000000001,283,-4,0,-30.17519039468607,0,17.74635719999992
1.4,0.35,imsa,Daytona 24 2026,agent,GTP,5,702733,GTP-01,2,2,698,86313.37645546284,56,2967.3549667566167,624.8000000000001,279,3,0,13.06767085766478,34,-1267.8900543970474
1.4,0.35,imsa,Daytona 24 2026,fuel_window,GTP,5,296252,GTP-09,9,9,747,86305.01543420207,24,2057.9799947977826,796.0000000000001,188,0,0,0.0,0,0.0
1.4,0.35,imsa,Daytona 24 2026,caution_gambler,GTP,5,296252,GTP-09,2,2,747,86305.42770359191,31,2357.9263506954335,773.6,185,7,0,-0.4122693898389116,7,-299.94635589765085
1.4,0.35,imsa,Daytona 24 2026,track_position,GTP,5,296252,GTP-09,11,11,747,86298.96915809707,24,2091.502887497783,754.4000000000001,191,-2,0,6.046276105000288,0,-33.522892700000284
1.4,0.35,imsa,Daytona 24 2026,splash_and_dash,GTP,5,296252,GTP-09,9,9,747,86305.01543420207,24,2057.9799947977826,796.0000000000001,188,0,0,0.0,0,0.0
1.4,0.35,imsa,Daytona 24 2026,lap_down,GTP,5,296252,GTP-09,10,10,747,86435.58819030938,24,2063.817612297783,828.0000000000001,190,-1,0,-130.5727561073145,0,-5.837617500000306
1.4,0.35,imsa,Daytona 24 2026,agent,GTP,5,296252,GTP-09,11,11,747,86390.1199896384,70,3746.556495801774,777.6,185,-2,0,-85.10455543633725,46,-1688.5765010039913
1.4,0.35,imsa,Daytona 24 2026,fuel_window,GTP,5,595345,GTP-05,7,7,782,86297.53753869495,27,2260.5368816738383,956.8000000000001,123,0,0,0.0,0,0.0
1.4,0.35,imsa,Daytona 24 2026,caution_gambler,GTP,5,595345,GTP-05,2,2,783,86310.40991146141,29,2259.1770911339145,968.0000000000001,120,5,1,-12.872372766461922,2,1.3597905399237789
1.4,0.35,imsa,Daytona 24 2026,track_position,GTP,5,595345,GTP-05,1,1,784,86444.6758661236,26,2229.9087379628654,955.2,126,6,2,-147.13832742864906,-1,30.628143710972836
1.4,0.35,imsa,Daytona 24 2026,splash_and_dash,GTP,5,595345,GTP-05,2,2,783,86430.81845340307,27,2229.8404855798685,956.8000000000001,124,5,1,-133.28091470812797,0,30.696396093969724
1.4,0.35,imsa,Daytona 24 2026,lap_down,GTP,5,595345,GTP-05,2,2,783,86327.89842363774,26,2206.181068062865,930.4000000000001,123,5,1,-30.360884942798293,-1,54.3558136109732
1.4,0.35,imsa,Daytona 24 2026,agent,GTP,5,595345,GTP-05,11,11,782,86346.67164278348,47,2915.6970941818636,985.6,121,-4,0,-49.134104088530876,20,-655.1602125080253
1.4,0.35,imsa,Daytona 24 2026,fuel_window,GTP,5,742968,GTP-03,6,6,733,86378.39518412462,25,1940.6549922278214,776.0000000000001,209,0,0,0.0,0,0.0
1.4,0.35,imsa,Daytona 24 2026,caution_gambler,GTP,5,742968,GTP-03,1,1,734,86328.63091956636,29,2036.686869142077,751.2,210,5,1,49.76426455825276,4,-96.03187691425569
1.4,0.35,imsa,Daytona 24 2026,track_position,GTP,5,742968,GTP-03,9,9,733,86357.30899214561,25,1985.9010183278215,744.8000000000001,212,-3,0,21.08619197900407,0,-45.24602610000011
1.4,0.35,imsa,Daytona 24 2026,splash_and_dash,GTP,5,742968,GTP-03,1,1,733,86340.50316468411,25,1885.8131097187497,792.8000000000001,209,5,0,37.89201944050728,0,54.84188250907164
1.4,0.35,imsa,Daytona 24 2026,lap_down,GTP,5,742968,GTP-03,9,9,732,86192.9758916036,25,1942.9122043278214,778.4000000000001,210,-3,-1,185.41929252102273,0,-2.2572121000000607
1.4,0.35,imsa,Daytona 24 2026,agent,GTP,5,742968,GTP-03,1,1,735,86395.23758389564,57,3062.284497380028,803.2,210,5,2,-16.8423997710197,32,-1121.6295051522065
1.4,0.35,imsa,Daytona 24 2026,fuel_window,GTP,5,789492,GTP-02,5,5,694,86317.50914327663,22,1590.942319279364,585.6,280,0,0,0.0,0,0.0
1.4,0.35,imsa,Daytona 24 2026,caution_gambler,GTP,5,789492,GTP-02,10,10,694,86373.3603188412,29,1941.0490993386084,627.2,281,-5,0,-55.851175564559526,7,-350.10678005924433
1.4,0.35,imsa,Daytona 24 2026,track_position,GTP,5,789492,GTP-02,3,3,695,86389.43565987126,22,1601.9948750793642,644.8000000000001,282,2,1,-71.92651659462717,0,-11.052555800000164
1.4,0.35,imsa,Daytona 24 2026,splash_and_dash,GTP,5,789492,GTP-02,6,6,694,86304.53026071496,23,1574.5676696461478,588.8000000000001,280,-1,0,12.978882561670616,1,16.374649633216222
1.4,0.35,imsa,Daytona 24 2026,lap_down,GTP,5,789492,GTP-02,2,2,695,86378.5234788979,22,1592.8881917793642,546.4000000000001,280,3,1,-61.01433562126476,0,-1.9458725000001778
1.4,0.35,imsa,Daytona 24 2026,agent,GTP,5,789492,GTP-02,9,9,695,86359.89878012755,48,2623.798941638809,576.0,280,-4,1,-42.38963685091585,26,-1032.856622359445
1.4,0.35,imsa,Daytona 24 2026,fuel_window,GTP,5,849953,GTP-11,9,9,758,86315.74295858823,26,2173.6474059396623,778.4000000000001,161,0,0,0.0,0,0.0
1.4,0.35,imsa,Daytona 24 2026,caution_gambler,GTP,5,849953,GTP-11,8,8,759,86447.539411361,31,2266.0366632058694,892.8000000000001,159,1,1,-131.79645277275995,5,-92.3892572662071
1.4,0.35,imsa,Daytona 24 2026,track_position,GTP,5,849953,GTP-11,4,4,759,86427.1012610368,25,2091.5217787124484,916.8000000000001,162,5,1,-111.35830244857061,-1,82.12562722721395
1.4,0.35,imsa,Daytona 24 2026,splash_and_dash,GTP,5,849953,GTP-11,9,9,758,86315.74295858823,26,2173.6474059396623,778.4000000000001,161,0,0,0.0,0,0.0
1.4,0.35,imsa,Daytona 24 2026,lap_down,GTP,5,849953,GTP-11,3,3,759,86330.50348813429,26,2180.029867739662,836.8000000000001,162,6,1,-14.760529546052567,0,-6.382461799999874
1.4,0.35,imsa,Daytona 24 2026,agent,GTP,5,849953,GTP-11,11,12,759,86389.13529076018,63,3418.475331493599,933.6,160,-2,1,-73.39233217194851,37,-1244.8279255539364
1.4,0.35,imsa,Daytona 24 2026,fuel_window,GTP,5,631374,GTP-06,9,9,756,86361.7100416593,26,2147.3590718363275,895.2,169,0,0,0.0,0,0.0
1.4,0.35,imsa,Daytona 24 2026,caution_gambler,GTP,5,631374,GTP-06,1,1,756,86414.16421131557,27,2187.651908548528,863.2,166,8,0,-52.45416965626646,1,-40.29283671220037
1.4,0.35,imsa,Daytona 24 2026,track_position,GTP,5,631374,GTP-06,4,4,757,86405.17181165527,25,2128.193065718584,907.2,170,5,1,-43.46176999596355,-1,19.166006117743564
1.4,0.35,imsa,Daytona 24 2026,splash_and_dash,GTP,5,631374,GTP-06,4,4,756,86298.05115418878,26,2138.286171328156,901.6,170,5,0,63.6588874705194,0,9.072900508171642
1.4,0.35,imsa,Daytona 24 2026,lap_down,GTP,5,631374,GTP-06,1,1,757,86388.67962783827,25,2108.2673313185837,807.2,170,8,1,-26.969586178965983,-1,39.0917405177438
1.4,0.35,imsa,Daytona 24 2026,agent,GTP,5,631374,GTP-06,2,2,756,86421.55617435956,39,2656.1387485025984,856.0000000000001,166,7,0,-59.84613270025875,13,-508.7796766662709
1.4,0.35,imsa,Daytona 24 2026,fuel_window,GTP,5,137229,GTP-07,7,7,774,86363.52119552549,27,2243.6176741285526,856.0000000000001,139,0,0,0.0,0,0.0
1.4,0.35,imsa,Daytona 24 2026,caution_gambler,GTP,5,137229,GTP-07,2,2,774,86296.97122741492,33,2489.6600819498767,910.4000000000001,137,5,0,66.54996811057208,6,-246.0424078213241
1.4,0.35,imsa,Daytona 24 2026,track_position,GTP,5,137229,GTP-07,10,10,773,86298.81687909298,26,2211.7781568875216,930.4000000000001,137,-3,-1,64.70431643251504,-1,31.83951724103099
1.4,0.35,imsa,Daytona 24 2026,splash_and_dash,GTP,5,137229,GTP-07,9,9,773,86266.35710771126,29,2304.2472245121808,852.8000000000001,139,-2,-1,97.16408781423524,2,-60.62955038362816
1.4,0.35,imsa,Daytona 24 2026,lap_down,GTP,5,137229,GTP-07,10,10,774,86387.61404037384,26,2190.9962385875215,854.4000000000001,138,-3,0,-24.09284484834643,-1,52.62143554103113
1.4,0.35,imsa,Daytona 24 2026,agent,GTP,5,137229,GTP-07,2,2,774,86390.40481716157,53,3160.875905712113,924.8000000000001,136,5,0,-26.883621636079624,26,-917.2582315835602
1.4,0.35,imsa,Daytona 24 2026,fuel_window,GTP,5,971340,GTP-01,6,6,775,86281.33306186923,27,2243.6261285334263,838.4000000000001,134,0,0,0.0,0,0.0
1.4,0.35,imsa,Daytona 24 2026,caution_gambler,GTP,5,971340,GTP-01,1,1,777,86443.54264492277,32,2476.1730690493437,940.8000000000001,137,5,2,-162.20958305353997,5,-232.5469405159174
1.4,0.35,imsa,Daytona 24 2026,track_position,GTP,5,971340,GTP-01,1,1,776,86315.04781729984,26,2208.028019674252,935.2,133,5,1,-33.71475543061388,-1,35.59810885917432
1.4,0.35,imsa,Daytona 24 2026,splash_and_dash,GTP,5,971340,GTP-01,6,6,775,86281.33306186923,27,2243.2872293742516,838.4000000000001,134,0,0,0.0,0,0.3388991591746162
1.4,0.35,imsa,Daytona 24 2026,lap_down,GTP,5,971340,GTP-01,2,2,777,86438.68213607783,27,2222.4550357334265,833.6,135,4,2,-157.34907420859963,0,21.17109279999977
1.4,0.35,imsa,Daytona 24 2026,agent,GTP,5,971340,GTP-01,11,11,776,86401.65439355937,61,3348.2468717295374,908.8000000000001,131,-5,1,-120.32133169013832,34,-1104.620743196111
1.4,0.35,imsa,Daytona 24 2026,fuel_window,GTP,5,821139,GTP-09,4,4,757,86346.63075024675,27,2132.7983042959913,794.4000000000001,166,0,0,0.0,0,0.0
1.4,0.35,imsa,Daytona 24 2026,caution_gambler,GTP,5,821139,GTP-09,2,2,757,86319.58839926953,32,2291.0998154770205,826.4000000000001,163,2,0,27.042350977222668,5,-158.30151118102913
1.4,0.35,imsa,Daytona 24 2026,track_position,GTP,5,821139,GTP-09,1,1,758,86313.65334454147,26,2072.3730699937805,849.6,164,3,1,32.97740570528549,-1,60.42523430221081
1.4,0.35,imsa,Daytona 24 2026,splash_and_dash,GTP,5,821139,GTP-09,2,2,757,86326.88623329221,28,2136.7885444485055,769.6,166,2,0,19.744516954538994,1,-3.9902401525141613
1.4,0.35,imsa,Daytona 24 2026,lap_down,GTP,5,821139,GTP-09,4,4,757,86326.00859759729,27,2137.4683982959914,764.0,166,0,0,20.622152649462805,0,-4.670094000000063
1.4,0.35,imsa,Daytona 24 2026,agent,GTP,5,821139,GTP-09,2,2,758,86331.65012259358,58,3183.2482441679304,895.2,163,2,1,14.980627653174452,31,-1050.449939871939
1.4,0.35,imsa,Daytona 24 2026,fuel_window,GTP,5,717617,GTP-05,1,1,770,86324.02091381111,26,2029.8937538503242,880.0000000000001,152,0,0,0.0,0,0.0
1.4,0.35,imsa,Daytona 24 2026,caution_gambler,GTP,5,717617,GTP-05,1,1,770,86309.85298864667,31,2281.7643050196766,942.4000000000001,148,0,0,14.167925164438202,5,-251.87055116935244
1.4,0.35,imsa,Daytona 24 2026,track_position,GTP,5,717617,GTP-05,5,5,769,86337.81005929864,25,1995.7303076112833,913.6,145,-4,-1,-13.78914548753528,-1,34.16344623904092
1.4,0.35,imsa,Daytona 24 2026,splash_and_dash,GTP,5,717617,GTP-05,1,1,770,86327.48544874249,27,2025.5987202225479,886.4000000000001,152,0,0,-3.464534931379603,1,4.29503362777632
1.4,0.35,imsa,Daytona 24 2026,lap_down,GTP,5,717617,GTP-05,1,1,770,86331.28318861907,26,2033.6298290503244,884.0000000000001,152,0,0,-7.262274807959329,0,-3.7360752000001867
1.4,0.35,imsa,Daytona 24 2026,agent,GTP,5,717617,GTP-05,1,1,769,86310.98378273458,63,3576.440411086124,964.0000000000001,146,0,-1,13.037131076533115,37,-1546.5466572358
1.4,0.35,imsa,Daytona 24 2026,fuel_window,GTP,5,598074,GTP-02,7,7,749,86372.90284381807,25,2041.2416786110555,883.2,177,0,0,0.0,0,0.0
1.4,0.35,imsa,Daytona 24 2026,caution_gambler,GTP,5,598074,GTP-02,3,3,750,86298.05918745365,29,2190.8048441572705,852.8000000000001,176,4,1,74.8436563644209,4,-149.56316554621503
1.4,0.35,imsa,Daytona 24 2026,track_position,GTP,5,598074,GTP-02,10,10,751,86389.92867947814,25,2059.0658707110556,872.8000000000001,178,-3,2,-17.02583566006797,0,-17.82419210000012
1.4,0.35,imsa,Daytona 24 2026,splash_and_dash,GTP,5,598074,GTP-02,6,6,749,86353.17542816659,26,2026.0874431800928,878.4000000000001,177,1,0,19.727415651475894,1,15.154235430962672
1.4,0.35,imsa,Daytona 24 2026,lap_down,GTP,5,598074,GTP-02,11,11,750,86298.07351588491,25,2047.6241404110556,802.4000000000001,176,-4,1,74.82932793315558,0,-6.382461800000101
1.4,0.35,imsa,Daytona 24 2026,agent,GTP,5,598074,GTP-02,1,1,752,86367.71053588283,55,3060.7282802481927,902.4000000000001,176,6,3,5.192307935241843,30,-1019.4866016371373
1.4,0.35,imsa,Daytona 24 2026,fuel_window,GTP,5,66622,GTP-05,8,8,751,86303.1895291587,25,1981.4971602491205,837.6,183,0,0,0.0,0,0.0
1.4,0.35,imsa,Daytona 24 2026,caution_gambler,GTP,5,66622,GTP-05,1,1,752,86312.72184629741,27,1967.686977090608,826.4000000000001,181,7,1,-9.532317138713552,2,13.810183158512473
1.4,0.35,imsa,Daytona 24 2026,track_position,GTP,5,66622,GTP-05,4,4,750,86332.84262804672,24,1923.95284504883,835.2,180,4,-1,-29.653098888025852,-1,57.544315200290384
1.4,0.35,imsa,Daytona 24 2026,splash_and_dash,GTP,5,66622,GTP-05,1,1,752,86411.56843510755,25,1935.7306698550528,832.8000000000001,184,7,1,-108.37890594884811,0,45.76649039406766
1.4,0.35,imsa,Daytona 24 2026,lap_down,GTP,5,66622,GTP-05,6,6,750,86298.54422969381,25,1987.8796220491204,818.4000000000001,181,2,-1,4.645299464886193,0,-6.382461799999874
1.4,0.35,imsa,Daytona 24 2026,agent,GTP,5,66622,GTP-05,1,1,752,86411.09426861032,53,3050.9488164178565,814.4000000000001,183,7,1,-107.90473945162375,28,-1069.451656168736
1.4,0.35,imsa,Daytona 24 2026,fuel_window,GTP,5,661064,GTP-10,5,5,714,86438.54403481435,23,1803.640889107505,663.2,252,0,0,0.0,0,0.0
1.4,0.35,imsa,Daytona 24 2026,caution_gambler,GTP,5,661064,GTP-10,11,11,713,86334.0129616564,30,2110.7698163609,671.2,254,-6,-1,104.53107315795205,7,-307.1289272533952
1.4,0.35,imsa,Daytona 24 2026,track_position,GTP,5,661064,GTP-10,1,1,713,86408.26103245579,22,1759.487577664515,558.4,248,4,-1,30.283002358555677,-1,44.153311442990116
1.4,0.35,imsa,Daytona 24 2026,splash_and_dash,GTP,5,661064,GTP-10,5,5,714,86438.54403481435,23,1803.640889107505,663.2,252,0,0,0.0,0,0.0
1.4,0.35,imsa,Daytona 24 2026,lap_down,GTP,5,661064,GTP-10,9,9,713,86426.60679280406,23,1808.777992507505,660.8000000000001,251,-4,-1,11.937242010288173,0,-5.137103399999887
1.4,0.35,imsa,Daytona 24 2026,agent,GTP,5,661064,GTP-10,10,10,713,86334.59058291202,69,3447.618748223249,730.4000000000001,246,-5,-1,103.9534519023291,46,-1643.977859115744
1.4,0.35,imsa,Daytona 24 2026,fuel_window,GTP,5,134497,GTP-03,4,4,713,86334.34929200372,22,1819.1366167913482,630.4000000000001,256,0,0,0.0,0,0.0
1.4,0.35,imsa,Daytona 24 2026,caution_gambler,GTP,5,134497,GTP-03,11,11,712,86326.87482454654,29,2140.0905672881017,703.2,252,-7,-1,7.474467457184801,7,-320.9539504967536
1.4,0.35,imsa,Daytona 24 2026,track_position,GTP,5,134497,GTP-03,8,8,713,86371.44221485684,22,1832.2907148913482,669.6,251,-4,0,-37.09292285311676,0,-13.154098100000056
1.4,0.35,imsa,Daytona 24 2026,splash_and_dash,GTP,5,134497,GTP-03,3,3,713,86332.09823384423,22,1803.0913779635434,630.4000000000001,256,1,0,2.2510581594979158,0,16.045238827804724
1.4,0.35,imsa,Daytona 24 2026,lap_down,GTP,5,134497,GTP-03,4,4,713,86334.34929200372,22,1819.1366167913482,630.4000000000001,256,0,0,0.0,0,0.0
1.4,0.35,imsa,Daytona 24 2026,agent,GTP,5,134497,GTP-03,11,11,712,86302.69955989585,73,3590.6070350955597,621.6,246,-7,-1,31.649732107878663,51,-1771.4704183042115
1.4,0.35,imsa,Daytona 24 2026,fuel_window,GTP,5,310782,GTP-02,6,6,714,86296.45593253332,23,1756.2361651673743,656.0,246,0,0,0.0,0,0.0
1.4,0.35,imsa,Daytona 24 2026,caution_gambler,GTP,5,310782,GTP-02,5,5,714,86327.52174912952,27,1883.7616871397986,698.4000000000001,250,1,0,-31.065816596194054,4,-127.52552197242426
1.4,0.35,imsa,Daytona 24 2026,track_position,GTP,5,310782,GTP-02,3,3,716,86381.1949469548,22,1702.9003367928028,674.4000000000001,247,3,2,-84.73901442147326,-1,53.33582837457152
1.4,0.35,imsa,Daytona 24 2026,splash_and_dash,GTP,5,310782,GTP-02,6,6,714,86299.95179409036,24,1757.018799409908,658.4000000000001,246,0,0,-3.4958615570358234,1,-0.7826342425337316
1.4,0.35,imsa,Daytona 24 2026,lap_down,GTP,5,310782,GTP-02,7,7,715,86306.5254941842,22,1694.8833420928026,664.8000000000001,245,-1,1,-10.069561650874675,-1,61.35282307457169
1.4,0.35,imsa,Daytona 24 2026,agent,GTP,5,310782,GTP-02,3,3,715,86325.53807886456,48,2673.515896515411,644.0,246,3,1,-29.082146331231343,25,-917.2797313480366
1.4,0.35,imsa,Daytona 24 2026,fuel_window,GTP,5,116623,GTP-03,2,2,738,86426.87061435348,25,1838.8123611777667,774.4000000000001,204,0,0,0.0,0,0.0
1.4,0.35,imsa,Daytona 24 2026,caution_gambler,GTP,5,116623,GTP-03,2,2,737,86309.7411084272,30,2014.98966726091,804.0000000000001,199,0,-1,117.12950592627749,5,-176.17730608314332
1.4,0.35,imsa,Daytona 24 2026,track_position,GTP,5,116623,GTP-03,3,3,737,86393.01551080034,25,1863.15366735971,738.4000000000001,204,-1,-1,33.85510355314182,0,-24.34130618194331
1.4,0.35,imsa,Daytona 24 2026,splash_and_dash,GTP,5,116623,GTP-03,2,2,738,86425.51875194485,25,1803.925823003579,776.0,203,0,0,1.3518624086282216,0,34.88653817418776
1.4,0.35,imsa,Daytona 24 2026,lap_down,GTP,5,116623,GTP-03,4,4,737,86401.23771643503,25,1856.53770085971,812.0000000000001,203,-2,-1,25.63289791844727,0,-17.725339681943296
1.4,0.35,imsa,Daytona 24 2026,agent,GTP,5,116623,GTP-03,1,1,738,86423.98985594684,71,3528.9315055619095,823.2,200,1,0,2.8807584066380514,46,-1690.1191443841428
1.4,0.35,imsa,Daytona 24 2026,fuel_window,GTP,5,786779,GTP-07,5,5,757,86347.22393461445,27,2108.2271371706092,807.2,166,0,0,0.0,0,0.0
1.4,0.35,imsa,Daytona 24 2026,caution_gambler,GTP,5,786779,GTP-07,1,1,758,86452.06463611746,30,2155.3237938978923,844.8000000000001,162,4,1,-104.84070150300977,3,-47.09665672728306
1.4,0.35,imsa,Daytona 24 2026,track_position,GTP,5,786779,GTP-07,1,1,758,86318.2298267057,26,2057.76719917654,809.6,164,4,1,28.9941079087439,-1,50.45993799406915
