multiplier,pit_transit_frac,series,race,strategy,class,pace_rank,seed,focal,class_pos,overall_pos,laps,race_time_s,stops,pit_time_s,traffic_time_s,caution_laps,d_class_pos,d_laps,d_race_time_s,d_stops,d_pit_time_s
1.8,0.45,wec,Le Mans 24 2026,splash_and_dash,HYPERCAR,5,266896,HYPERCAR-15,13,13,373,86316.3495523471,36,2449.4882196574395,513.6,50,0,0,-9.686578113542055,1,-8.517684305229068
1.8,0.45,wec,Le Mans 24 2026,lap_down,HYPERCAR,5,266896,HYPERCAR-15,8,8,374,86337.60347524696,35,2440.66257335221,474.40000000000003,49,5,1,-30.94050101339235,0,0.30796200000031604
1.8,0.45,wec,Le Mans 24 2026,agent,HYPERCAR,5,266896,HYPERCAR-15,18,18,370,86333.159421374,105,4033.3274498129185,392.8,51,-5,-3,-26.49644714043825,70,-1592.3569144607081
1.8,0.45,wec,Le Mans 24 2026,fuel_window,HYPERCAR,5,967217,HYPERCAR-18,18,18,382,86214.40406361833,36,2773.349377095429,533.6,33,0,0,0.0,0,0.0
1.8,0.45,wec,Le Mans 24 2026,caution_gambler,HYPERCAR,5,967217,HYPERCAR-18,10,10,383,86332.5580913825,37,2816.0422879564962,508.00000000000006,32,8,1,-118.15402776416158,1,-42.69291086106705
1.8,0.45,wec,Le Mans 24 2026,track_position,HYPERCAR,5,967217,HYPERCAR-18,12,12,383,86366.3312014295,36,2774.991841095429,613.6,34,6,1,-151.9271378111589,0,-1.6424640000000181
1.8,0.45,wec,Le Mans 24 2026,splash_and_dash,HYPERCAR,5,967217,HYPERCAR-18,15,15,382,86177.70307689883,36,2744.822123277453,528.0,33,3,0,36.70098671950109,0,28.52725381797609
1.8,0.45,wec,Le Mans 24 2026,lap_down,HYPERCAR,5,967217,HYPERCAR-18,10,10,383,86349.05440427363,36,2775.299803095429,582.4000000000001,34,8,1,-134.6503406552947,0,-1.9504259999998794
1.8,0.45,wec,Le Mans 24 2026,agent,HYPERCAR,5,967217,HYPERCAR-18,18,18,379,86161.39534044436,96,4267.355356105719,527.2,34,0,-3,53.00872317397443,60,-1494.0059790102896
1.8,0.45,wec,Le Mans 24 2026,fuel_window,HYPERCAR,5,694703,HYPERCAR-05,8,8,395,86235.7495057374,39,3009.484912363884,511.20000000000005,6,0,0,0.0,0,0.0
1.8,0.45,wec,Le Mans 24 2026,caution_gambler,HYPERCAR,5,694703,HYPERCAR-05,8,8,395,86235.7495057374,39,3009.484912363884,511.20000000000005,6,0,0,0.0,0,0.0
1.8,0.45,wec,Le Mans 24 2026,track_position,HYPERCAR,5,694703,HYPERCAR-05,8,8,395,86240.19848407134,39,3009.484912363884,536.0,6,0,0,-4.448978333937703,0,0.0
1.8,0.45,wec,Le Mans 24 2026,splash_and_dash,HYPERCAR,5,694703,HYPERCAR-05,7,7,395,86200.44795600032,39,2990.4951310208044,511.20000000000005,6,1,0,35.30154973707977,0,18.989781343079812
1.8,0.45,wec,Le Mans 24 2026,lap_down,HYPERCAR,5,694703,HYPERCAR-05,8,8,395,86235.7495057374,39,3009.484912363884,511.20000000000005,6,0,0,0.0,0,0.0
1.8,0.45,wec,Le Mans 24 2026,agent,HYPERCAR,5,694703,HYPERCAR-05,18,18,391,86377.47421344894,91,4234.764500063624,542.4,8,-10,-4,-141.72470771153166,52,-1225.2795876997397
1.8,0.45,wec,Le Mans 24 2026,fuel_window,HYPERCAR,5,492801,HYPERCAR-12,2,2,388,86222.8238420792,37,2714.141043318551,474.40000000000003,25,0,0,0.0,0,0.0
1.8,0.45,wec,Le Mans 24 2026,caution_gambler,HYPERCAR,5,492801,HYPERCAR-12,3,3,388,86233.83686976237,37,2715.372891318551,473.6,25,-1,0,-11.013027683162363,0,-1.2318479999999
1.8,0.45,wec,Le Mans 24 2026,track_position,HYPERCAR,5,492801,HYPERCAR-12,5,5,387,86179.97640417056,36,2656.624048107198,527.2,23,-3,-1,42.84743790864013,-1,57.51699521135288
1.8,0.45,wec,Le Mans 24 2026,splash_and_dash,HYPERCAR,5,492801,HYPERCAR-12,2,2,388,86189.78267544559,37,2679.3476014420626,477.6,25,0,0,33.04116663361492,0,34.79344187648849
1.8,0.45,wec,Le Mans 24 2026,lap_down,HYPERCAR,5,492801,HYPERCAR-12,2,2,388,86222.8238420792,37,2714.141043318551,474.40000000000003,25,0,0,0.0,0,0.0
1.8,0.45,wec,Le Mans 24 2026,agent,HYPERCAR,5,492801,HYPERCAR-12,18,18,384,86365.63651127057,94,4071.224847029499,433.6,25,-16,-4,-142.81266919136397,57,-1357.083803710948
1.8,0.45,wec,Le Mans 24 2026,fuel_window,HYPERCAR,5,228824,HYPERCAR-06,6,6,389,86265.05354696958,38,2766.053707699499,556.0,17,0,0,0.0,0,0.0
1.8,0.45,wec,Le Mans 24 2026,caution_gambler,HYPERCAR,5,228824,HYPERCAR-06,6,6,389,86258.29846286347,39,2793.145973806591,542.4000000000001,17,0,0,6.755084106102004,1,-27.0922661070922
1.8,0.45,wec,Le Mans 24 2026,track_position,HYPERCAR,5,228824,HYPERCAR-06,2,2,390,86270.56956553139,37,2708.6714743536513,587.2,17,4,1,-5.5160185618151445,-1,57.38223334584745
1.8,0.45,wec,Le Mans 24 2026,splash_and_dash,HYPERCAR,5,228824,HYPERCAR-06,6,6,389,86273.9710381766,39,2770.9561933722152,563.2,17,0,0,-8.917491207030253,1,-4.902485672716466
1.8,0.45,wec,Le Mans 24 2026,lap_down,HYPERCAR,5,228824,HYPERCAR-06,6,6,389,86255.03672381489,38,2766.053707699499,552.8000000000001,17,0,0,10.016823154684971,0,0.0
1.8,0.45,wec,Le Mans 24 2026,agent,HYPERCAR,5,228824,HYPERCAR-06,18,18,384,86235.88289307612,98,4121.715845932671,579.2,17,-12,-5,29.170653893452254,60,-1355.6621382331723
1.8,0.45,wec,Le Mans 24 2026,fuel_window,HYPERCAR,5,472690,HYPERCAR-18,5,5,382,86344.09786737608,36,2640.3661257614367,535.2,31,0,0,0.0,0,0.0
1.8,0.45,wec,Le Mans 24 2026,caution_gambler,HYPERCAR,5,472690,HYPERCAR-18,9,9,381,86298.85147215035,36,2613.8559085893,520.0,32,-4,-1,45.246395225738524,0,26.51021717213689
1.8,0.45,wec,Le Mans 24 2026,track_position,HYPERCAR,5,472690,HYPERCAR-18,11,11,381,86342.10197376418,36,2667.543936176892,556.8000000000001,31,-6,-1,1.995893611907377,0,-27.177810415455497
1.8,0.45,wec,Le Mans 24 2026,splash_and_dash,HYPERCAR,5,472690,HYPERCAR-18,5,5,382,86343.69115366008,37,2647.489711721585,529.6,31,0,0,0.4067137160018319,1,-7.123585960148375
1.8,0.45,wec,Le Mans 24 2026,lap_down,HYPERCAR,5,472690,HYPERCAR-18,5,5,382,86344.09786737608,36,2640.3661257614367,535.2,31,0,0,0.0,0,0.0
1.8,0.45,wec,Le Mans 24 2026,agent,HYPERCAR,5,472690,HYPERCAR-18,18,18,379,86270.91968813859,87,3702.9309349098658,492.00000000000006,34,-13,-3,73.1781792374968,51,-1062.564809148429
1.8,0.45,wec,Le Mans 24 2026,fuel_window,HYPERCAR,5,792194,HYPERCAR-04,8,8,391,86351.67657943917,37,2810.9732916222824,558.4000000000001,16,0,0,0.0,0,0.0
1.8,0.45,wec,Le Mans 24 2026,caution_gambler,HYPERCAR,5,792194,HYPERCAR-04,8,8,391,86351.67657943917,37,2810.9732916222824,558.4000000000001,16,0,0,0.0,0,0.0
1.8,0.45,wec,Le Mans 24 2026,track_position,HYPERCAR,5,792194,HYPERCAR-04,8,8,391,86325.5263670055,37,2813.539641622282,536.8000000000001,16,0,0,26.150212433669367,0,-2.566349999999602
1.8,0.45,wec,Le Mans 24 2026,splash_and_dash,HYPERCAR,5,792194,HYPERCAR-04,8,8,391,86351.90564226003,38,2809.6795723608802,562.4000000000001,16,0,0,-0.22906282085750718,1,1.2937192614022024
1.8,0.45,wec,Le Mans 24 2026,lap_down,HYPERCAR,5,792194,HYPERCAR-04,8,8,391,86347.26323945537,37,2812.2564666222825,552.8000000000001,16,0,0,4.413339983802871,0,-1.2831750000000284
1.8,0.45,wec,Le Mans 24 2026,agent,HYPERCAR,5,792194,HYPERCAR-04,18,18,387,86308.30628948745,83,3917.0181241094374,551.2,18,-10,-4,43.37028995172295,46,-1106.044832487155
1.8,0.45,wec,Le Mans 24 2026,fuel_window,HYPERCAR,5,311473,HYPERCAR-16,6,6,397,86305.10464963659,39,3006.223228221729,568.0,2,0,0,0.0,0,0.0
1.8,0.45,wec,Le Mans 24 2026,caution_gambler,HYPERCAR,5,311473,HYPERCAR-16,6,6,397,86305.10464963659,39,3006.223228221729,568.0,2,0,0,0.0,0,0.0
1.8,0.45,wec,Le Mans 24 2026,track_position,HYPERCAR,5,311473,HYPERCAR-16,4,4,397,86192.04627255087,39,3006.736498221729,547.2,1,2,0,113.05837708571926,0,-0.5132699999999204
1.8,0.45,wec,Le Mans 24 2026,splash_and_dash,HYPERCAR,5,311473,HYPERCAR-16,6,6,397,86317.6392436096,40,3009.588928386491,580.0,2,0,0,-12.534593973017763,1,-3.36570016476162
1.8,0.45,wec,Le Mans 24 2026,lap_down,HYPERCAR,5,311473,HYPERCAR-16,6,6,397,86305.10464963659,39,3006.223228221729,568.0,2,0,0,0.0,0,0.0
1.8,0.45,wec,Le Mans 24 2026,agent,HYPERCAR,5,311473,HYPERCAR-16,18,18,393,86328.17655047445,89,4088.819017768943,521.6,1,-12,-4,-23.07190083786554,50,-1082.5957895472138
1.8,0.45,wec,Le Mans 24 2026,fuel_window,HYPERCAR,5,576934,HYPERCAR-08,10,10,372,86286.65179435948,34,2481.3405822289715,480.00000000000006,51,0,0,0.0,0,0.0
1.8,0.45,wec,Le Mans 24 2026,caution_gambler,HYPERCAR,5,576934,HYPERCAR-08,13,13,372,86204.4624914474,37,2589.704603353251,436.0,50,-3,0,82.1893029120838,3,-108.36402112427959
1.8,0.45,wec,Le Mans 24 2026,track_position,HYPERCAR,5,576934,HYPERCAR-08,5,5,372,86267.73910169456,34,2482.0591602289715,482.40000000000003,52,5,0,18.912692664918723,0,-0.7185779999999795
1.8,0.45,wec,Le Mans 24 2026,splash_and_dash,HYPERCAR,5,576934,HYPERCAR-08,5,5,372,86244.19778821565,34,2447.409905728951,473.6,51,5,0,42.454006143831066,0,33.93067650002058
1.8,0.45,wec,Le Mans 24 2026,lap_down,HYPERCAR,5,576934,HYPERCAR-08,10,10,372,86286.65179435948,34,2481.3405822289715,480.00000000000006,51,0,0,0.0,0,0.0
1.8,0.45,wec,Le Mans 24 2026,agent,HYPERCAR,5,576934,HYPERCAR-08,18,18,369,86263.00953457764,112,4307.772366782625,380.8,51,-8,-3,23.642259781845496,78,-1826.4317845536534
1.8,0.45,wec,Le Mans 24 2026,fuel_window,HYPERCAR,5,547095,HYPERCAR-15,13,13,378,86265.10936651532,34,2539.3228967047485,515.2,40,0,0,0.0,0,0.0
1.8,0.45,wec,Le Mans 24 2026,caution_gambler,HYPERCAR,5,547095,HYPERCAR-15,5,5,378,86327.90654879577,35,2441.497960277488,492.8,40,8,0,-62.79718228045385,1,97.82493642726058
1.8,0.45,wec,Le Mans 24 2026,track_position,HYPERCAR,5,547095,HYPERCAR-15,12,12,378,86218.08789053997,34,2539.3228967047485,515.2,40,1,0,47.02147597534349,0,0.0
1.8,0.45,wec,Le Mans 24 2026,splash_and_dash,HYPERCAR,5,547095,HYPERCAR-15,10,10,378,86237.14073532446,35,2526.093148253529,504.00000000000006,40,3,0,27.968631190859014,1,13.22974845121962
1.8,0.45,wec,Le Mans 24 2026,lap_down,HYPERCAR,5,547095,HYPERCAR-15,11,11,378,86232.65064533477,34,2513.6569702004704,526.4000000000001,40,2,0,32.45872118054831,0,25.665926504278104
1.8,0.45,wec,Le Mans 24 2026,agent,HYPERCAR,5,547095,HYPERCAR-15,18,18,374,86354.73600793371,100,4208.018772590653,425.6,43,-5,-4,-89.62664141839196,66,-1668.6958758859041
1.8,0.45,wec,Le Mans 24 2026,fuel_window,HYPERCAR,5,432349,HYPERCAR-18,4,4,377,86315.30894544239,35,2450.580109485974,538.4000000000001,42,0,0,0.0,0,0.0
1.8,0.45,wec,Le Mans 24 2026,caution_gambler,HYPERCAR,5,432349,HYPERCAR-18,7,7,377,86307.10739918548,38,2540.2412022786243,561.6,42,-3,0,8.20154625691066,3,-89.66109279265038
1.8,0.45,wec,Le Mans 24 2026,track_position,HYPERCAR,5,432349,HYPERCAR-18,7,7,377,86307.6785158957,35,2450.1694934859743,549.6,42,-3,0,7.630429546683445,0,0.4106159999996635
1.8,0.45,wec,Le Mans 24 2026,splash_and_dash,HYPERCAR,5,432349,HYPERCAR-18,4,4,377,86306.88798022467,36,2451.2980270078865,532.8000000000001,42,0,0,8.420965217723278,1,-0.7179175219125682
1.8,0.45,wec,Le Mans 24 2026,lap_down,HYPERCAR,5,432349,HYPERCAR-18,4,4,377,86315.30894544239,35,2450.580109485974,538.4000000000001,42,0,0,0.0,0,0.0
1.8,0.45,wec,Le Mans 24 2026,agent,HYPERCAR,5,432349,HYPERCAR-18,18,18,373,86271.43441826785,120,4536.100852281826,440.00000000000006,47,-14,-4,43.87452717454289,85,-2085.5207427958517
1.8,0.45,wec,Le Mans 24 2026,fuel_window,HYPERCAR,5,315807,HYPERCAR-10,6,6,383,86280.93169253024,36,2706.89925010365,525.6,29,0,0,0.0,0,0.0
1.8,0.45,wec,Le Mans 24 2026,caution_gambler,HYPERCAR,5,315807,HYPERCAR-10,6,6,383,86242.99995149094,37,2721.11483002911,573.6,30,0,0,37.931741039297776,1,-14.215579925460133
1.8,0.45,wec,Le Mans 24 2026,track_position,HYPERCAR,5,315807,HYPERCAR-10,6,6,383,86267.028969913,36,2670.995796051255,535.2,29,0,0,13.902722617247491,0,35.90345405239486
1.8,0.45,wec,Le Mans 24 2026,splash_and_dash,HYPERCAR,5,315807,HYPERCAR-10,5,5,383,86256.33980506506,36,2675.538468830193,535.2,29,1,0,24.59188746518339,0,31.360781273457178
1.8,0.45,wec,Le Mans 24 2026,lap_down,HYPERCAR,5,315807,HYPERCAR-10,6,6,383,86280.93169253024,36,2706.89925010365,525.6,29,0,0,0.0,0,0.0
1.8,0.45,wec,Le Mans 24 2026,agent,HYPERCAR,5,315807,HYPERCAR-10,18,18,379,86327.15769147649,91,4002.0170709237286,482.40000000000003,29,-12,-4,-46.22599894624727,55,-1295.1178208200786
1.8,0.45,wec,Le Mans 24 2026,fuel_window,HYPERCAR,5,797125,HYPERCAR-01,3,3,385,86361.21077882548,36,2662.079553263025,467.20000000000005,29,0,0,0.0,0,0.0
1.8,0.45,wec,Le Mans 24 2026,caution_gambler,HYPERCAR,5,797125,HYPERCAR-01,8,8,384,86309.50279663828,37,2681.0977005930195,556.8000000000001,29,-5,-1,51.707982187203015,1,-19.018147329994463
1.8,0.45,wec,Le Mans 24 2026,track_position,HYPERCAR,5,797125,HYPERCAR-01,3,3,385,86358.26743734423,35,2616.4824152519277,507.20000000000005,29,0,0,2.9433414812519914,-1,45.597138011097286
1.8,0.45,wec,Le Mans 24 2026,splash_and_dash,HYPERCAR,5,797125,HYPERCAR-01,3,3,385,86346.96415095909,36,2631.617403721975,472.0,29,0,0,14.246627866392373,0,30.462149541050167
1.8,0.45,wec,Le Mans 24 2026,lap_down,HYPERCAR,5,797125,HYPERCAR-01,3,3,385,86361.21077882548,36,2662.079553263025,467.20000000000005,29,0,0,0.0,0,0.0
1.8,0.45,wec,Le Mans 24 2026,agent,HYPERCAR,5,797125,HYPERCAR-01,18,18,380,86266.6901197614,100,4235.464382740472,453.6,29,-15,-5,94.5206590640737,64,-1573.3848294774466
1.8,0.45,wec,Le Mans 24 2026,fuel_window,HYPERCAR,5,497366,HYPERCAR-08,8,8,379,86351.8312131308,34,2540.969882459346,581.6,39,0,0,0.0,0,0.0
1.8,0.45,wec,Le Mans 24 2026,caution_gambler,HYPERCAR,5,497366,HYPERCAR-08,8,8,379,86345.3376578711,37,2594.292557114047,522.4000000000001,38,0,0,6.4935552597016795,3,-53.32267465470113
1.8,0.45,wec,Le Mans 24 2026,track_position,HYPERCAR,5,497366,HYPERCAR-08,7,7,379,86359.85213495138,34,2501.7949950444627,550.4000000000001,38,1,0,-8.020921820570948,0,39.174887414883415
1.8,0.45,wec,Le Mans 24 2026,splash_and_dash,HYPERCAR,5,497366,HYPERCAR-08,7,7,379,86346.50654859135,35,2541.584100659536,579.2,39,1,0,5.324664539453806,1,-0.6142182001899528
1.8,0.45,wec,Le Mans 24 2026,lap_down,HYPERCAR,5,497366,HYPERCAR-08,8,8,379,86351.8312131308,34,2540.969882459346,581.6,39,0,0,0.0,0,0.0
1.8,0.45,wec,Le Mans 24 2026,agent,HYPERCAR,5,497366,HYPERCAR-08,18,18,375,86243.07505112777,104,4394.229136824728,423.20000000000005,41,-10,-4,108.75616200303193,70,-1853.2592543653818
1.8,0.45,wec,Le Mans 24 2026,fuel_window,HYPERCAR,5,175084,HYPERCAR-08,10,10,383,86248.01865816339,37,2732.0395771977,474.40000000000003,31,0,0,0.0,0,0.0
1.8,0.45,wec,Le Mans 24 2026,caution_gambler,HYPERCAR,5,175084,HYPERCAR-08,9,9,383,86281.63490297682,39,2823.454270559474,516.0,31,1,0,-33.61624481342733,2,-91.41469336177397
1.8,0.45,wec,Le Mans 24 2026,track_position,HYPERCAR,5,175084,HYPERCAR-08,7,7,383,86185.11020713432,36,2706.415776313699,495.20000000000005,30,3,0,62.90845102907042,-1,25.623800884000957
1.8,0.45,wec,Le Mans 24 2026,splash_and_dash,HYPERCAR,5,175084,HYPERCAR-08,10,10,383,86209.61625094738,37,2695.8527230775408,473.6,31,0,0,38.40240721601003,0,36.186854120159296
1.8,0.45,wec,Le Mans 24 2026,lap_down,HYPERCAR,5,175084,HYPERCAR-08,10,10,383,86248.01865816339,37,2732.0395771977,474.40000000000003,31,0,0,0.0,0,0.0
1.8,0.45,wec,Le Mans 24 2026,agent,HYPERCAR,5,175084,HYPERCAR-08,18,18,380,86222.0275756335,97,4186.426624758492,504.8,35,-8,-3,25.991082529886626,60,-1454.3870475607919
1.8,0.45,wec,Le Mans 24 2026,fuel_window,HYPERCAR,5,887010,HYPERCAR-03,6,6,380,86301.75000730508,34,2462.525168501409,518.4000000000001,42,0,0,0.0,0,0.0
1.8,0.45,wec,Le Mans 24 2026,caution_gambler,HYPERCAR,5,887010,HYPERCAR-03,5,5,380,86244.13108057724,35,2414.6356039257794,505.6,40,1,0,57.6189267278387,1,47.88956457562972
1.8,0.45,wec,Le Mans 24 2026,track_position,HYPERCAR,5,887010,HYPERCAR-03,4,4,380,86218.22484066788,34,2464.2189595014092,500.80000000000007,41,2,0,83.52516663719143,0,-1.6937910000001466
1.8,0.45,wec,Le Mans 24 2026,splash_and_dash,HYPERCAR,5,887010,HYPERCAR-03,5,5,380,86292.37033658149,35,2454.28438051744,520.8000000000001,42,1,0,9.379670723588788,1,8.240787983969312
1.8,0.45,wec,Le Mans 24 2026,lap_down,HYPERCAR,5,887010,HYPERCAR-03,6,6,380,86301.75000730508,34,2462.525168501409,518.4000000000001,42,0,0,0.0,0,0.0
1.8,0.45,wec,Le Mans 24 2026,agent,HYPERCAR,5,887010,HYPERCAR-03,18,18,376,86360.03810140902,93,4005.109986857758,467.20000000000005,43,-12,-4,-58.288094103947515,59,-1542.584818356349
1.8,0.45,wec,Le Mans 24 2026,fuel_window,HYPERCAR,5,472274,HYPERCAR-10,1,1,389,86180.86668357567,36,2682.3893274949946,552.8000000000001,20,0,0,0.0,0,0.0
1.8,0.45,wec,Le Mans 24 2026,caution_gambler,HYPERCAR,5,472274,HYPERCAR-10,4,4,389,86242.71046795885,37,2751.905047124124,572.0,20,-3,0,-61.84378438317799,1,-69.51571962912931
1.8,0.45,wec,Le Mans 24 2026,track_position,HYPERCAR,5,472274,HYPERCAR-10,3,3,389,86193.81210723455,36,2683.6725024949947,553.6,20,-2,0,-12.945423658879008,0,-1.2831750000000284
1.8,0.45,wec,Le Mans 24 2026,splash_and_dash,HYPERCAR,5,472274,HYPERCAR-10,1,1,389,86156.95181627665,37,2687.090092990429,560.0,20,0,0,23.91486729902681,1,-4.700765495434553
1.8,0.45,wec,Le Mans 24 2026,lap_down,HYPERCAR,5,472274,HYPERCAR-10,3,3,389,86206.92893223451,36,2682.3893274949946,568.0,20,-2,0,-26.062248658839962,0,0.0
1.8,0.45,wec,Le Mans 24 2026,agent,HYPERCAR,5,472274,HYPERCAR-10,18,18,386,86277.83580014744,91,4040.0127231084675,552.0,23,-17,-3,-96.96911657176679,55,-1357.623395613473
1.8,0.45,wec,Le Mans 24 2026,fuel_window,HYPERCAR,5,80012,HYPERCAR-06,2,2,390,86373.9631019844,37,2600.444062395391,536.8000000000001,18,0,0,0.0,0,0.0
1.8,0.45,wec,Le Mans 24 2026,caution_gambler,HYPERCAR,5,80012,HYPERCAR-06,2,2,390,86373.9631019844,37,2600.444062395391,536.8000000000001,18,0,0,0.0,0,0.0
1.8,0.45,wec,Le Mans 24 2026,track_position,HYPERCAR,5,80012,HYPERCAR-06,2,2,390,86373.9631019844,37,2600.444062395391,536.8000000000001,18,0,0,0.0,0,0.0
1.8,0.45,wec,Le Mans 24 2026,splash_and_dash,HYPERCAR,5,80012,HYPERCAR-06,2,2,390,86361.70772329191,38,2600.5275664425467,528.0,18,0,0,12.255378692483646,1,-0.08350404715565674
1.8,0.45,wec,Le Mans 24 2026,lap_down,HYPERCAR,5,80012,HYPERCAR-06,2,2,390,86373.9631019844,37,2600.444062395391,536.8000000000001,18,0,0,0.0,0,0.0
1.8,0.45,wec,Le Mans 24 2026,agent,HYPERCAR,5,80012,HYPERCAR-06,18,18,385,86193.53085394583,92,3785.571854777465,496.00000000000006,20,-16,-5,180.43224803855992,55,-1185.127792382074
1.8,0.45,wec,Le Mans 24 2026,fuel_window,HYPERCAR,5,851148,HYPERCAR-09,9,9,369,86369.42295319895,33,2303.405749627198,412.8,56,0,0,0.0,0,0.0
1.8,0.45,wec,Le Mans 24 2026,caution_gambler,HYPERCAR,5,851148,HYPERCAR-09,10,10,369,86373.11709559367,34,2306.981781122866,444.00000000000006,56,-1,0,-3.694142394713708,1,-3.5760314956678485
1.8,0.45,wec,Le Mans 24 2026,track_position,HYPERCAR,5,851148,HYPERCAR-09,4,4,369,86332.8196062644,33,2274.798706339492,481.6,57,5,0,36.60334693455661,0,28.607043287705892
1.8,0.45,wec,Le Mans 24 2026,splash_and_dash,HYPERCAR,5,851148,HYPERCAR-09,7,7,369,86349.28327196675,33,2276.459074627198,417.6,56,2,0,20.139681232205476,0,26.94667500000014
1.8,0.45,wec,Le Mans 24 2026,lap_down,HYPERCAR,5,851148,HYPERCAR-09,9,9,369,86369.42295319895,33,2303.405749627198,412.8,56,0,0,0.0,0,0.0
1.8,0.45,wec,Le Mans 24 2026,agent,HYPERCAR,5,851148,HYPERCAR-09,18,18,367,86259.84498370228,109,4162.557133429074,442.40000000000003,60,-9,-2,109.57796949667681,76,-1859.1513838018764
1.8,0.45,wec,Le Mans 24 2026,fuel_window,HYPERCAR,5,589879,HYPERCAR-04,4,4,391,86259.8588352917,37,2783.1818839512944,520.8000000000001,13,0,0,0.0,0,0.0
1.8,0.45,wec,Le Mans 24 2026,caution_gambler,HYPERCAR,5,589879,HYPERCAR-04,4,4,391,86259.8588352917,37,2783.1818839512944,520.8000000000001,13,0,0,0.0,0,0.0
1.8,0.45,wec,Le Mans 24 2026,track_position,HYPERCAR,5,589879,HYPERCAR-04,4,4,391,86304.87017311365,37,2783.6951539512943,568.0,12,0,0,-45.01133782195393,0,-0.5132699999999204
1.8,0.45,wec,Le Mans 24 2026,splash_and_dash,HYPERCAR,5,589879,HYPERCAR-04,4,4,391,86225.88919973087,37,2753.197242856138,520.0,13,0,0,33.9696355608321,0,29.98464109515635
1.8,0.45,wec,Le Mans 24 2026,lap_down,HYPERCAR,5,589879,HYPERCAR-04,4,4,391,86259.8588352917,37,2783.1818839512944,520.8000000000001,13,0,0,0.0,0,0.0
1.8,0.45,wec,Le Mans 24 2026,agent,HYPERCAR,5,589879,HYPERCAR-04,18,18,386,86378.0706572091,88,3946.4320746842704,504.00000000000006,13,-14,-5,-118.21182191740081,51,-1163.250190732976
2.2,0.55,wec,Le Mans 24 2026,fuel_window,HYPERCAR,5,639431,HYPERCAR-03,7,7,389,86176.98716553347,38,2771.0744861062312,588.8000000000001,17,0,0,0.0,0,0.0
2.2,0.55,wec,Le Mans 24 2026,caution_gambler,HYPERCAR,5,639431,HYPERCAR-03,7,7,389,86176.98716553347,38,2771.0744861062312,588.8000000000001,17,0,0,0.0,0,0.0
2.2,0.55,wec,Le Mans 24 2026,track_position,HYPERCAR,5,639431,HYPERCAR-03,10,10,389,86364.36801399711,38,2770.689533606231,613.6,17,-3,0,-187.38084846363927,0,0.384952500000054
2.2,0.55,wec,Le Mans 24 2026,splash_and_dash,HYPERCAR,5,639431,HYPERCAR-03,7,7,390,86442.4462396984,39,2767.9948902192896,592.8000000000001,18,0,1,-265.4590741649299,1,3.079595886941661
2.2,0.55,wec,Le Mans 24 2026,lap_down,HYPERCAR,5,639431,HYPERCAR-03,10,10,389,86364.36801399711,38,2770.689533606231,613.6,17,-3,0,-187.38084846363927,0,0.384952500000054
2.2,0.55,wec,Le Mans 24 2026,agent,HYPERCAR,5,639431,HYPERCAR-03,18,18,384,86152.19236800916,81,3956.9417444234714,515.2,17,-11,-5,24.794797524315072,43,-1185.8672583172402
2.2,0.55,wec,Le Mans 24 2026,fuel_window,HYPERCAR,5,497127,HYPERCAR-17,6,6,394,86292.11408438845,38,2924.7962685032326,543.2,7,0,0,0.0,0,0.0
2.2,0.55,wec,Le Mans 24 2026,caution_gambler,HYPERCAR,5,497127,HYPERCAR-17,6,6,394,86292.11408438845,38,2924.7962685032326,543.2,7,0,0,0.0,0,0.0
2.2,0.55,wec,Le Mans 24 2026,track_position,HYPERCAR,5,497127,HYPERCAR-17,7,7,394,86329.9447486973,38,2957.660423351214,554.4000000000001,7,-1,0,-37.83066430884355,0,-32.864154847981354
2.2,0.55,wec,Le Mans 24 2026,splash_and_dash,HYPERCAR,5,497127,HYPERCAR-17,5,5,395,86469.10391375379,38,2895.3303175883066,549.6,7,1,1,-176.98982936533866,0,29.465950914925997
2.2,0.55,wec,Le Mans 24 2026,lap_down,HYPERCAR,5,497127,HYPERCAR-17,6,6,394,86299.55444898528,38,2925.437856003233,557.6,7,0,0,-7.440364596826839,0,-0.6415875000002416
2.2,0.55,wec,Le Mans 24 2026,agent,HYPERCAR,5,497127,HYPERCAR-17,18,18,390,86387.43725986182,81,4162.961077797165,556.0,8,-12,-4,-95.32317547337152,43,-1238.1648092939322
2.2,0.55,wec,Le Mans 24 2026,fuel_window,HYPERCAR,5,737684,HYPERCAR-04,11,11,379,86263.59798059698,35,2630.883900658249,538.4,38,0,0,0.0,0,0.0
2.2,0.55,wec,Le Mans 24 2026,caution_gambler,HYPERCAR,5,737684,HYPERCAR-04,7,7,380,86313.82771636211,36,2637.829669912101,522.4000000000001,35,4,1,-50.22973576512595,1,-6.945769253852177
2.2,0.55,wec,Le Mans 24 2026,track_position,HYPERCAR,5,737684,HYPERCAR-04,14,14,379,86311.91531765618,35,2659.723018112137,484.00000000000006,38,-3,0,-48.3173370591976,0,-28.83911745388832
2.2,0.55,wec,Le Mans 24 2026,splash_and_dash,HYPERCAR,5,737684,HYPERCAR-04,11,11,379,86226.12085100407,35,2602.3440407739126,531.2,38,0,0,37.47712959290948,0,28.539859884336238
2.2,0.55,wec,Le Mans 24 2026,lap_down,HYPERCAR,5,737684,HYPERCAR-04,14,14,379,86332.04095935257,35,2659.466383112137,519.2,38,-3,0,-68.4429787555855,0,-28.582482453888133
